date_time,city,state_province,country,ufo_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
2014-04-12 21:10:00,quincy,ma,us,oval,1800,~30 minutes,Multiple pulsating and bizarre formations of reddish-orange orbs maneuvering at various projectories.,2014-04-18,42.2527778,-71.0027778
2014-04-12 21:15:00,uniontown,oh,us,light,900,15 minutes,5 bright objects appear when heavy clouds move in then disappear.,2014-04-18,40.975,-81.4083333
2014-04-12 21:21:00,cedar rapids,ia,us,circle,300,5 minutes,Two crafts spotted above Cedar Rapids.,2014-04-18,42.0083333,-91.6438889
2014-04-12 21:21:00,cedar rapids,ia,us,disk,300,5 minutes,White/blue/green object and orange objects flying fast and changing direction too quickly.,2014-04-18,42.0083333,-91.6438889
2014-04-12 21:30:00,las cruces,nm,us,fireball,15,15 seconds,flashing sky fireball falling down.,2014-04-18,32.3122222,-106.7777778
2014-04-12 21:30:00,richfield,mn,us,circle,1290,21:30,Orange light over Richfield&#44 MN.,2014-04-18,44.8833333,-93.2827778
2014-04-12 21:35:00,mokena,il,us,cigar,180,1-3 minutes,My wife and I were siting outside when 3 cigar shaped neon blue lights about 7 to 10 feet long came out of no where very brite&#44 traveli,2014-04-18,41.5261111,-87.8891667
2014-04-12 22:00:00,milton (5 miles south of),wv,us,,14400,4 hours,In West Virginia about 5 miles south of Milton on big 2 mile rd Saturday evening 4-12-14 between 8pm and midnight I saw 10-12 bright or,2014-04-18,38.4344444,-82.1325
2014-04-12 22:20:00,el paso,tx,us,oval,120,minutes,Local news KVIA reports blue light with fire being shot down to Earth.,2014-04-18,31.7586111,-106.4863889
2014-04-12 22:23:00,huntertown,in,us,circle,900,15 minutes,At least 20 red lights moving across the sky.,2014-04-18,41.2283333,-85.1725
2014-04-13 00:24:00,sterling heights,mi,us,unknown,60,1 minute,Red light moving and changing colors as it rotated over Sterling Heights&#44 Michigan.,2014-04-18,42.5802778,-83.0302778
2014-04-13 01:45:00,orlando,fl,us,disk,240,4 minutes,Disk shape floating going up and down. Lights changed from green to red.,2014-04-24,28.5380556,-81.3794444
2014-04-13 02:00:00,benson,az,us,formation,600,5-10 minutes,orange glowing lights in the southwest.,2014-04-18,31.9677778,-110.2938889
2014-04-13 02:00:00,fayetteville,wv,us,fireball,10800,3 hours,Baseball on fire.,2014-04-18,38.0527778,-81.1041667
2014-04-13 03:15:00,encinitas,ca,us,sphere,1800,30 minutes,Two low bright lights hovering/moving back and forth off the 5 in Encinitas; 3:15 am.,2014-04-18,33.0369444,-117.2911111
2014-04-13 12:00:00,snoqualmie pass,wa,us,triangle,60,1 minute,My Aunt and I witnessed two drone size&#44 fast&#44 stealth like crafts fly past us on snoqualmie pass April 13.,2014-04-18,47.3925,-121.3988889
2014-04-13 12:49:00,pine,az,us,unknown,3600,1 hour,Mysteriose lights in sky.,2014-04-18,34.3844444,-111.4544444
2014-04-13 21:00:00,huntsville,al,us,light,120,2 minutes,Orange orb seen.,2014-04-18,34.7302778,-86.5861111
2014-04-13 21:00:00,merced,ca,us,light,300,5 minutes,Merced CA Bright red lights flashing in line sequence.,2014-04-18,37.3022222,-120.4819444
2014-04-13 21:00:00,roseville,mi,us,triangle,900,10-15 minutes,2113 approximately on 4/13/14&#44 12 and Gratiot area in Roseville MI&#44 I was looking NW and saw three bright flickering orange lights in a,2014-04-18,42.4972222,-82.9372222
2014-04-13 22:30:00,new port richey,fl,us,,7200,2 hours,Two large orbiting lights in the southern sky from 22:30 to at least 0:30 meeting every 5 seconds from opposite directions.,2014-04-18,28.2438889,-82.7194444
2014-04-13 23:22:00,hillsboro,or,us,unknown,2,few seconds,Flashing Strobes in the sky&#44 not a helicopter.,2014-04-18,45.5230556,-122.9886111
2014-04-14 12:50:00,manalapan,nj,us,cylinder,20,20 seconds,UFO sighting in suburban NJ&#44 close enough to see the shape&#44 details and color of the object.,2014-04-18,40.2572222,-74.3961111
2014-04-14 20:00:00,las vegas,nv,us,other,300,3-5 minutes,Morning sighting of bright white-metal barrel-shaped object fly&#39s overhead with incredible speed and disappears into a pinpoint.,2014-04-18,36.175,-115.1363889
2014-04-14 20:00:00,west hollywood,ca,us,light,45,45 seconds,Green and red lights hovering and dipping.,2014-04-24,34.0983333,-118.3258333
2014-04-14 20:24:00,plantation,fl,us,sphere,240,4 minutes,4 orange orbs traveling east along broward boulevard in Plantation Florida.,2014-04-18,26.1272222,-80.2333333
2014-04-14 20:40:00,sun lakes,az,us,light,300,5 minutes,Witnessed unexplanable lights appearing and disappaering and emerging from eachother.,2014-04-18,33.2111111,-111.8747222
2014-04-14 21:00:00,conway,sc,us,rectangle,2,few seconds,Long side to side&#44 not front to back figure.  2 rectangle bright white lights and a square white light on the right.  Disappeared.,2014-04-18,33.8358333,-79.0480556
2014-04-14 22:00:00,clover,sc,us,other,600,5-10 minutes,Maneuvering arrangment of lights.,2014-04-18,35.1111111,-81.2266667
2014-04-14 22:00:00,eden,ut,us,light,1800,20-30 minutes,Lights taht lokked like stars.,2014-04-18,41.3005556,-111.8113889
2014-04-14 22:00:00,parkville,md,us,unknown,120,few minutes,The aircraft was able to stop   then move in a different direction.,2014-04-18,39.3772222,-76.54
2014-04-14 22:45:00,wasilla,ak,us,triangle,60,1 minute,3 red-orange lights on low flying UFO(s) off Parks Hwy in Wasilla in triangle formation.,2014-04-18,61.5813889,-149.4394444
2014-04-14 23:00:00,burlington,wa,us,formation,60,<1 minute,3 metallic ovals in triangle formation moving at rapid pace spotted flying low over Burlington&#44 WA.,2014-04-18,48.4758333,-122.3241667
2014-04-14 23:00:00,spencer,ma,us,rectangle,15,15 seconds,Circular craft with 2 red and 2 green lights with a pulsating red-white let in the middle.,2014-04-24,42.2438889,-71.9927778
2014-04-14 23:00:00,vancouver,wa,us,changing,600,10 minutes,I was taking pictures during the luna eclipse starting at 23:00 thru my bedroom window.I took many pictures starting when the moon was,2014-04-18,45.6388889,-122.6602778
2014-04-14 23:45:00,banning,ca,us,cylinder,10,10 seconds,Witnessed dark grey cylinder shaped object (traveling West to East) during the Lunar eclipse.,2014-04-24,33.9255556,-116.8755556
2014-04-15 00:00:00,glendora,ca,us,cylinder,8,8 seconds,Small cylinder flying across the sky during the blood moon lunar eclipse.,2014-04-18,34.1361111,-117.8644444
2014-04-15 00:00:00,portland,or,us,sphere,60,1 minute,Sphere - Multiple Colors - Sporadic Movement - During Lunar Eclipse.,2014-04-18,45.5236111,-122.675
2014-04-15 01:00:00,los angeles,ca,us,light,5,5 seconds,Two faint bluish-white lights streak in a slightly wobbly way under the lunar eclipse over LA.,2014-04-18,34.0522222,-118.2427778
2014-04-15 01:05:00,denver,co,us,circle,20,20 seconds,((HOAX??))  Squadron of enormous UFOs seen over denver at moment of full lunar eclipse.,2014-04-18,39.7391667,-104.9841667
2014-04-15 01:15:00,denver,co,us,chevron,10,10 seconds,A boomerang-shaped black object flys overhead during an eclipse in Denver.,2014-04-18,39.7391667,-104.9841667
2014-04-15 01:15:00,el cajon,ca,us,light,3600,1 hour,Two erratic blinking lights spotted in East County that moved&#44 vanished&#44 reappeared&#44 traveled&#44 and finally disappeared.,2014-04-18,32.7947222,-116.9616667
2014-04-15 01:15:00,fort collins,co,us,formation,5,5 seconds,Moving Triangular light pattern.,2014-04-18,40.5852778,-105.0838889
2014-04-15 01:15:00,grants,nm,us,triangle,60,1 minute,Triangular&#44 soundless UFO observed in Grants&#44 NM during &quot;blood moon&quot; eclipse event.,2014-04-18,35.1472222,-107.8508333
2014-04-15 01:55:00,san antonio,tx,us,light,10,10 seconds,Light moving back and forth during blood moon eclipse.,2014-04-18,29.4238889,-98.4933333
2014-04-15 02:00:00,el cajon,ca,us,unknown,120,~2 minutes,Two smoothly flashing lights appear above sky before end of lunar eclipse.,2014-04-18,32.7947222,-116.9616667
2014-04-15 02:13:00,wichita,ks,us,cylinder,120,2 1/2 minutes,Stationary cylinder object lights up sky and rockets out of sight.,2014-04-18,37.6922222,-97.3372222
2014-04-15 03:40:00,torrington,ct,us,light,15,10-15 seconds,I suddenly got the thought to &quot;look up...&quot;,2014-04-18,41.8005556,-73.1216667
2014-04-15 04:06:00,cape coral,fl,us,fireball,15,15 seconds,Witnessed and photographed a low flying fireball heading northward at 4 am that did not apppear like any fly object I ever saw.,2014-04-18,26.5625,-81.9497222
2014-04-15 14:30:00,glendale,az,us,circle,600,10 minutes,Silver object&#44 daytime sighting&#44 Glendale&#44 AZ.,2014-04-18,33.5386111,-112.1852778
2014-04-15 15:30:00,surprise,az,us,formation,180,3 minutes,While outside&#44 a slightly arched line of approximately 8 lights were seen. Colors were white&#44 green&#44 and red and were alternating color,2014-04-18,33.6305556,-112.3325
2014-04-15 17:45:00,sylva,nc,us,egg,15,10-15 seconds,Loud egg shaped aircraft.,2014-04-18,35.3736111,-83.2261111
2014-04-15 19:30:00,lordsburg,nm,us,cylinder,900,15 minutes,A large stationary craft in the southern skies of New Mexico.,2014-04-18,32.3502778,-108.7080556
2014-04-15 20:30:00,glenns ferry,id,us,rectangle,120,2 minutes,Red light flashing under battle tank hovering.,2014-05-02,42.955,-115.3
2014-04-15 21:00:00,green bay,wi,us,light,1200,20 minutes,Saw a really high up ligh thought it was a tall light but it started to hover down and up. It was flashing red&#44blue&#44red&#44blue real quick,2014-04-18,44.5191667,-88.0197222
2014-04-15 21:15:00,morrisville,nc,us,light,30,30 seconds,Noticed 4 red lights in the sky not too high up.,2014-04-18,35.8233333,-78.8258333
2014-04-15 21:38:00,oakley,id,us,circle,5,4-5 seconds,The object was an orange light&#44 almost like a flare shot from a flare gun&#44 but it hovered for a couple of seconds then faded out.,2014-04-18,42.2433333,-113.8811111
2014-04-15 21:41:00,oakley,id,us,oval,5,3-5 seconds,It was completely dark when we were driving home and there were two squarish orange lights above the horizon&#44 but disappeared.,2014-04-18,42.2433333,-113.8811111
2014-04-15 22:00:00,saint paul,mn,us,oval,3600,~1 hour,Hovering object over Lunar eclipse moon.,2014-04-18,44.9444444,-93.0930556
2014-04-15 23:00:00,miamisburg,oh,us,light,60,1 minute,Look like a drop glowball.,2014-04-18,39.6427778,-84.2866667
2014-04-16 10:30:00,mollusk,va,us,fireball,1800,30 minutes,Flashing Object in Western Sky.  ((NUFORC Note:  Possibly a &quot;twinkling&quot; star&#8230;Sirius??  PD)),2014-04-18,37.73,-76.5383333
2014-04-16 10:30:00,wrightsville,ga,us,fireball,600,10 minutes,Line of fire balls in the sky right above tree line.,2014-04-18,32.7291667,-82.72
2014-04-16 14:10:00,huntsville,al,us,cross,1800,30 minutes,Drone or VTOL.  ((NUFORC Note:  Possible quad-copter??  PD)),2014-04-18,34.7302778,-86.5861111
2014-04-16 17:00:00,mobile,al,us,other,60,<1 minute,My husband and I both seen a metallic object hovering in the daytime&#44 then it suddenly disappeared.,2014-04-18,30.6941667,-88.0430556
2014-04-16 20:20:00,las vegas,nv,us,unknown,300,5 minutes,UFO Captured Over North Las Vegas,2014-05-08,36.175,-115.1363889
2014-04-16 20:40:00,oracle,az,us,sphere,6,5-6 seconds,4 or 5 orange-tinted lights&#44 in formation&#44 then split off and disappeared.  No sound. Duration: a few seconds.,2014-04-18,32.6108333,-110.7702778
2014-04-16 20:40:00,tucson,az,us,sphere,120,2 minutes,6 bright orange spheres in the sky N of the Catalina Mountains.,2014-04-18,32.2216667,-110.9258333
2014-04-16 21:00:00,seal beach,ca,us,unknown,25,25 seconds,Orange/red orb closely followed by F/A-18 Hornet at high rate of speed from south to north in Seal Beach&#44 Ca.,2014-04-18,33.7413889,-118.1038889
2014-04-16 21:40:00,overland park,ks,us,unknown,1,1 second,Blue light accelerating at an extremely high rate of speed&#44 then disappearing.,2014-04-18,38.9822222,-94.6705556
2014-04-16 22:03:00,mexico (close to; on us 31),in,us,chevron,600,10 minutes,Huge boomerang shaped aircraft buzzed me.,2014-04-18,40.8222222,-86.1155556
2014-04-16 22:40:00,branson,mo,us,triangle,5,4-5 seconds,It was a black triangle with no sound heading from the south to the north real fast.,2014-05-08,36.6436111,-93.2183333
2014-04-17 14:00:00,columbus,oh,us,sphere,300,5 minutes,Silver object that jumped across the sky so many feet. It moved very quickly would disappear and reappear. Then its gone.,2014-04-18,39.9611111,-82.9988889
2014-04-17 20:00:00,florham park,nj,us,diamond,120,2 minutes,Orange diamond &quot;kite&quot; like object spotted over NJ.,2014-04-24,40.7877778,-74.3886111
2014-04-17 21:50:00,benson,vt,us,cylinder,120,1/2 hour,Red&#44 green&#44 and yellow object in the night sky.  ((NUFORC Note:  Possible &quot;twinkling&quot; star?  PD)),2014-04-18,43.7069444,-73.3116667
2014-04-17 22:00:00,columbus,ms,us,triangle,20,20 seconds,Dark object&#44 three lights on side&#44 moving quickly.,2014-04-18,33.4955556,-88.4272222
2014-04-17 22:00:00,west milford,nj,us,triangle,1800,30 minutes,I was riding in the car with my mom and out of no where this triangular spaceship flies very low right over our car. It had 4 lights in,2014-04-18,40.5686111,-75.095
2014-04-17 22:15:00,rockwell,nc,us,unknown,6,6 seconds,Black helicopter following 2 orange lights (no sound except from helicopter).,2014-04-18,35.5511111,-80.4066667
2014-04-17 22:30:00,hallsville,oh,us,triangle,1800,30 minutes,Low flying &quot;star&quot; seen hovering around Tar Hollow Forest. ~11pm on most clear nights.,2014-04-24,39.4438889,-82.8272222
2014-04-17 23:30:00,vestal,ny,us,light,900,15 minutes,Three lights forming tight triangle hovered in the sky for about 15 mins then was gone.,2014-04-18,42.085,-76.0541667
2014-04-18 00:00:00,louisville,ky,us,formation,120,2 minutes,Multiple Yellow/Orange Lights near college campus.,2014-05-08,38.2541667,-85.7594444
2014-04-18 00:00:00,mt. pleasant,mi,us,egg,600,10 minutes,Bright lights power gone from car.,2014-04-24,43.5977778,-84.7675
2014-04-18 01:17:00,tampa,fl,us,light,600,10 minutes,Red and white lights over Tampa&#44 Fl.,2014-04-18,27.9472222,-82.4586111
2014-04-18 07:45:00,henrico,va,us,circle,2,seconds,A yellowish round object caught in photos of jet trails.  ((NUFORC Note:  Probably a sens flare&#44 we believe.  PD),2014-04-24,36.5925,-78.6163889
2014-04-18 12:00:00,portland,or,us,light,300,5 minutes,White orb that was bright fading in and out slowly moving across the sky.,2014-04-18,45.5236111,-122.675
2014-04-18 18:00:00,waynesboro,pa,us,light,600,10 minutes,Bright red firey light moving silently across the sky&#44 then went up and disappeared.,2014-04-24,39.7558333,-77.5780556
2014-04-18 20:50:00,sumner,wa,us,formation,2,0:02,Orange lights in night sky.,2014-04-24,47.2033333,-122.2391667
2014-04-18 21:00:00,longwood,fl,us,formation,600,5-10 minutes,Formation of 8-10 lights suddenly disbursing in opposite directions.,2014-04-24,28.7027778,-81.3386111
2014-04-18 21:00:00,monroe,la,us,sphere,900,15 minutes,Two oranges spheres traveling in a single path.There was no noise. The spheres remained the exact distance apart while traveling on,2014-04-24,32.5091667,-92.1191667
2014-04-18 21:00:00,richmond heights,oh,us,unknown,20,15-20 seconds,Two fast-moving&#44 low altitude landing lights on nearly silent aircraft.,2014-04-24,41.5527778,-81.5102778
2014-04-18 21:00:00,san jose,ca,us,fireball,180,3 minutes,4/18/14 two fire ball objects that changed to pink clouds.,2014-04-24,37.3394444,-121.8938889
2014-04-18 21:14:00,carlton,or,us,light,60,1 minute,Bright yellowish gold precise upward arking upward movement silent,2014-04-24,45.2944444,-123.1752778
2014-04-18 21:30:00,dayton,oh,us,light,40,40 seconds,star shaped aircraft that decended across I-35 then vanished completely.,2014-04-24,39.7588889,-84.1916667
2014-04-18 21:30:00,new holstein,wi,us,cylinder,6,6 seconds,DARK OBJECT MOVING EAST SOUTHEAST LITTLE OR NO LIGHT JUST ENOUGH TO OUTLINE THE CYLINDER SHAPED OBJECT. IN SIGHT LINE FOR SIX SECONDS.,2014-04-24,43.95,-88.0841667
2014-04-18 22:00:00,chico,ca,us,light,600,10 minutes,Report of Unusual Lights seen over Chico&#44 California.,2014-05-02,39.7286111,-121.8363889
2014-04-18 22:00:00,shelton,wa,us,light,15,15 seconds,Two lights that looked like sattelites traveled in a line&#44 with one following/chasing other until the both disappeared.,2014-04-24,47.2152778,-123.0994444
2014-04-18 22:01:00,chico,ca,us,disk,1080,~18 minutes,((1st report from same witness))  9 Very brightly lit (red and yellow) saucer shaped crafts. Total time about 18 minutes,2014-04-24,39.7286111,-121.8363889
2014-04-18 22:01:00,chico,ca,us,disk,1740,~29 minutes,After going on the back porch for a smoke&#44 what I saw was unbeliveable&#44 we moved to the parking lot for a better onobstructed view.,2014-04-24,39.7286111,-121.8363889
2014-04-18 22:10:00,bellingham,wa,us,light,180,3 minutes,Lights following each other in SE direction.  ((NUFORC Note:  Intl. Space Station and supply ship&#44 flying in close formation??  PD)),2014-04-24,48.7597222,-122.4869444
2014-04-18 22:20:00,villa ridge,mo,us,fireball,7200,1-2 hours,Since my baffling sighting last year&#44 the one I reported to MUFON in July 2013&#44 I have quite often thought about my experience.,2014-04-24,38.4725,-90.8866667
2014-04-18 22:58:00,tulsa,ok,us,changing,180,3 minutes,A bright white light in form of a cross appeared from southwest of Tulsa.   As it approached&#44  the craft moved to right for a second th,2014-04-24,36.1538889,-95.9925
2014-04-18 23:05:00,phoenix,az,us,oval,240,4 minutes,Noticed a bright orange somewhat flickering fire colored light coming from south to north,2014-04-24,33.4483333,-112.0733333
2014-04-19 00:04:00,kodiak,ak,us,sphere,60,1 minute,Red light over Kodiak.,2014-04-24,57.79,-152.4072222
2014-04-19 00:30:00,lutz,fl,us,circle,120,1-2 minutes,low hovering with lights circling it simultaneously.,2014-04-24,28.1508333,-82.4616667
2014-04-19 10:00:00,jamestown,oh,us,sphere,600,5-10 minutes,White orb and orange cube floating up south of Jamestown.,2014-04-24,39.6580556,-83.735
2014-04-19 13:00:00,parma,oh,us,egg,30,30 seconds,Grey/silver egg shaped object&#44 low altitude&#44 heading north in Parma&#44 Ohio.,2014-04-24,41.4047222,-81.7230556
2014-04-19 13:15:00,atwater,oh,us,disk,8,8 seconds,Dull silver object moving south to north at rapid speed.,2014-04-24,41.0238889,-81.1636111
2014-04-19 13:15:00,atwater,oh,us,disk,8,8 seconds,Dull silver saucer moving northward.,2014-04-24,41.0238889,-81.1636111
2014-04-19 20:00:00,jackson,tn,us,sphere,600,10 minutes,2 large orange balls traveling north to west in west TN.,2014-05-08,35.6144444,-88.8138889
2014-04-19 20:30:00,lexington,ky,us,other,1,1 second,Streak of light across Mars.,2014-04-24,37.9886111,-84.4777778
2014-04-19 20:47:00,richmond,ky,us,triangle,300,5 minutes,We saw a triangular craft with white lights in the sky traveling from Lexington&#44 Kentucky home to Barbourville&#44 Kentucky.,2014-04-24,37.7477778,-84.2947222
2014-04-19 21:00:00,phoenix,az,us,circle,180,3 minutes,I was out side and caught somthing out of the corner of my eye it was round made on noise moving from east to west and zig zagging.,2014-04-24,33.4483333,-112.0733333
2014-04-19 21:05:00,portage lakes,oh,us,oval,180,2-3 minutes,Seven orange-yellowish oval shaped objects appeared in sky - moving fast and up until disappeared.,2014-04-24,41.0072222,-81.5272222
2014-04-19 21:20:00,louisville,ky,us,circle,180,3 minutes,6 round orange lights seen with one dropping quickly.,2014-04-24,38.2541667,-85.7594444
2014-04-19 21:30:00,orlando,fl,us,unknown,180,3 minutes,We saw what appeared to be traditional red/green navigation lights moving exceedingly fast across the sky&#44 E to W&#44 downward arc.,2014-04-24,28.5380556,-81.3794444
2014-04-19 21:34:00,holly,mi,us,sphere,2,2 seconds,My wife and I were driving back home from a day of shopping at the Sommerset Mall in Troy MI when we were driving on 75 N bound at 934,2014-04-24,42.7919444,-83.6277778
2014-04-19 21:45:00,emmett,id,us,light,900,15 minutes,Two lights following in succession&#44 one blue&#44 one white.,2014-04-24,43.8736111,-116.4983333
2014-04-19 22:00:00,hudson,oh,us,circle,900,15+ minutes,Multi-colored circular object with easy bounce&#44 changed colors and stayed in one place.,2014-04-24,41.24,-81.4408333
2014-04-19 22:15:00,anchorage,ak,us,flash,300,3-5 minutes,Brightly flashing high speed spherical object moving at very low altitude across the mountains&#44 moving sporadically at first.,2014-04-24,61.2180556,-149.9002778
2014-04-19 22:45:00,burlington,wi,us,circle,120,2 minutes,Round red/orange UFO or some kind of object?,2014-04-24,42.6780556,-88.2761111
2014-04-19 22:50:00,bend,or,us,light,2700,45 minutes,Bright light traveling in circles around Venus.,2014-04-24,44.0583333,-121.3141667
2014-04-19 23:00:00,yakima,wa,us,diamond,480,8 minutes,One moving across the sky the west towards Mt. ADAMS &#44 it faded in and out almost disappearing at times . The color was mostly white.,2014-04-24,46.6022222,-120.5047222
2014-04-19 23:55:00,berkley,mi,us,fireball,20,20 seconds,Red flashing ball of light or fire that flashed or flickered before disappearing into the night sky.,2014-04-24,42.5030556,-83.1836111
2014-04-19 23:59:00,irwin,pa,us,light,2,a few seconds,I witnessed a craft in the sky with a few bright blue lights on it&#44 the craft was traveling at a very high speed. It disappeared.,2014-05-02,40.3244444,-79.7013889
2014-04-20 01:15:00,new glarus,wi,us,other,5,5 seconds,Orbs and rod craft observed.,2014-04-24,42.8144444,-89.635
2014-04-20 06:10:00,las vegas,nv,us,light,5,5 seconds,Brightest white light about twice as high as airliner hovering about 5 secs and disappeared in a flash,2014-04-24,36.175,-115.1363889
2014-04-20 09:20:00,clarksburg,md,us,fireball,900,15 minutes,8 Fireball like moving objects sighted over Clarksburg&#44 MD.,2014-04-24,39.2386111,-77.2797222
2014-04-20 14:00:00,denver,co,us,sphere,240,4+ minutes,White spheres.,2014-04-24,39.7391667,-104.9841667
2014-04-20 15:40:00,scottsdale,az,us,light,45,45 seconds,Bluish/purple light moving horizontally and vertically over East Scottsdale.,2014-04-24,33.5091667,-111.8983333
2014-04-20 18:20:00,las vegas,nv,us,light,5,5 seconds,Jones and 215 bright light flying object way up high for about 5 secs went up in a flash and disappeared.,2014-04-24,36.175,-115.1363889
2014-04-20 19:00:00,port arthur,tx,us,cigar,900,15 minutes,Numerous rocket shaped objects sighted in the sky higher than cruising altitude of airliners.,2014-04-24,29.8986111,-93.9286111
2014-04-20 20:00:00,seattle,wa,us,light,1200,20 minutes,Small solid white light with sudden movements.,2014-04-24,47.6063889,-122.3308333
2014-04-20 20:30:00,apple valley,ca,us,circle,240,3-4 minutes,Mysterious bright orange ball of light glides across high desert sky Easter Sunday evening.,2014-04-24,34.5008333,-117.185
2014-04-20 20:35:00,pearl river,ny,us,fireball,300,5 minutes,Red orange and round as if it was a comet. moved deliberately and changed directions&#44 like it wasnt sure which way to go.,2014-04-24,41.0588889,-74.0222222
2014-04-20 21:00:00,north ridgeville,oh,us,fireball,120,2 minutes,Orange fireball spotted north west of Cleveland near Lake Erie.,2014-04-24,41.3894444,-82.0191667
2014-04-20 21:20:00,louisville,ky,us,triangle,600,ten minutes,Orange triangle shaped objects seen over neighborhood.,2014-04-24,38.2541667,-85.7594444
2014-04-20 21:30:00,sioux falls,sd,us,circle,300,5 minutes,Orange ball on fire.,2014-04-24,43.55,-96.7
2014-04-20 22:00:00,norwich,ct,us,rectangle,10,10 seconds,Wow.,2014-04-24,41.5241667,-72.0763889
2014-04-20 22:00:00,rainelle,wv,us,unknown,1800,30 minutes,Witnessed floating&#44 slow moving object with wierd circular light outside of Rainelle&#44 WV.,2014-04-24,37.9686111,-80.7672222
2014-04-20 22:00:00,san anselmo,ca,us,changing,180,3 minutes,((HOAX??)) Large orange Carlos Diaz type craft  seen  along with  clusters  of  other  glowing  objects.,2014-04-24,37.9747222,-122.5605556
2014-04-20 22:00:00,streetsboro,oh,us,light,120,~2 minutes,Three bright steady red lights.,2014-05-02,41.2391667,-81.3461111
2014-04-20 22:30:00,fort walton beach,fl,us,light,900,15 minutes,Flashing light SW of Fort Walton Beach.,2014-04-24,30.4055556,-86.6188889
2014-04-20 22:50:00,seattle,wa,us,formation,5,5 seconds,I witnessed two lights in formation moving in a straight line&#44 far faster than any aircraft&#44 and with no sound whatsoever.,2014-04-24,47.6063889,-122.3308333
2014-04-20 22:52:00,whitehall,mt,us,light,180,3 minutes,Out with dogs one really big bright light and 1 small light 2 min observation. The disappeared quickly.,2014-04-24,45.8708333,-112.0966667
2014-04-21 00:00:00,lawton,ok,us,circle,120,11/2 minute,I went outside to my backyard to see what the weather was like. There was allot of clouds in the sky&#44 when I notice way up a black roun,2014-05-02,34.6086111,-98.39
2014-04-21 00:10:00,palm harbor,fl,us,light,3600,1 hours,Neon green blinking lights in only our tree.,2014-04-24,28.0777778,-82.7638889
2014-04-21 01:00:00,indio,ca,us,fireball,900,15 minutes,Orange ball of light.,2014-04-24,33.7205556,-116.2147222
2014-04-21 05:30:00,buchanan,ga,us,changing,900,hour,Multiple lights seemingly interacting.,2014-04-24,33.8025,-85.1886111
2014-04-21 08:40:00,glen rock,nj,us,triangle,900,15 minutes,Looked up and saw one object hovering then a second but had white likes then a third joined them which had a green light.,2014-04-24,40.9627778,-74.1333333
2014-04-21 18:00:00,backus,mn,us,cigar,60,1 minute,Large brilliant white cigar shaped craft moving from north to south in the sky.,2014-04-24,46.8202778,-94.5161111
2014-04-21 22:00:00,north atlanta,ga,us,light,15,15 seconds,Bright light that went from stationary to slow moving&#44 with light extinguishing in a few seconds. No nav lights&#44 no sound.,2014-04-24,33.865,-84.3366667
2014-04-21 22:20:00,ozark (5 miles south of),mo,us,triangle,120,2 minutes,Colorful Green&#44 Blue&#44 and Red lights&#44 so bright with color in a trianglular shape.,2014-05-08,37.0208333,-93.2058333
2014-04-21 23:00:00,chesterfield,va,us,unknown,1800,30 minutes,Object with blinking lights hovering in the sky.  ((NUFORC Note:  We suspect a sighting of a &quot;twinkling&quot; star.  PD)),2014-04-24,37.3769444,-77.5061111
2014-04-02 00:00:00,westmoreland,ny,us,disk,120,minutes,((HOAX))  Followed by men in black.,2014-05-08,43.1161111,-75.4041667
2014-04-02 00:01:00,green bay,wi,us,circle,180,2-3 minutes,2 lights moving same speed &#44 one behind the other vanish same time in clear sky.,2014-04-04,44.5191667,-88.0197222
2014-04-02 01:00:00,colorado springs,co,us,light,90,1:30,Bright light above my house.,2014-04-11,38.8338889,-104.8208333
2014-04-02 01:00:00,deerfield beach,fl,us,oval,60,1 minute,I was looking toward the east over the Atlantic Ocean when I seen this round like it went from unbelievably fast motion straight down s,2014-04-04,26.3180556,-80.1
2014-04-02 04:00:00,columbia,tn,us,triangle,7200,2 hours,4 witnesses as sky goes insane.,2014-04-04,35.615,-87.0352778
2014-04-02 11:00:00,kenai,ak,us,oval,60,60 seconds,Bright white oval seemed to come out of nowhere and hovered silently towards the mount Redoubt area,2014-04-04,60.5544444,-151.2583333
2014-04-02 18:30:00,saugerties,ny,us,circle,600,10 minutes,Saw a white circle in the sky with what looked like a black dot in the side of it moved slowly in a straight line until it was gone.,2014-04-04,42.0775,-73.9533333
2014-04-02 19:20:00,reno,nv,us,circle,3000,50 minutes,Bright cicularobject/light moving slowly in center of sky&#44 then slowly eastward,2014-04-04,39.5297222,-119.8127778
2014-04-02 20:00:00,south dennis,ma,us,unknown,1200,20 minutes,Large &quot;thing&quot; at tree top level over power lines emitting rays of light from many openings/windows&#44 glowing&#44 red &amp; yellow.,2014-04-04,41.6894444,-70.1569444
2014-04-02 20:45:00,lynnwood,wa,us,fireball,10,10 seconds,Large Orange ball apeared in sky above houses and trees&#44 then slowly fell below tree line&#44 mimicking a falling star,2014-04-04,47.8211111,-122.3138889
2014-04-02 20:50:00,concord,nh,us,triangle,240,4 minutes,8:50 last night in a northeast direction a triangle shape craft passed overhead. watched it&#44 it banked to the left headed in a northwes,2014-04-04,43.2080556,-71.5380556
2014-04-02 20:55:00,palm city,fl,us,disk,180,3 minutes,Orange disc flying past moon.,2014-04-04,27.1675,-80.2663889
